# wind_direction,wind_speed,rain_meter,solar_rad,soil_moisture_ectm,soil_temp_ectm,air_humid,air_temp,timed
# numeric,numeric,numeric,numeric,numeric,numeric,numeric,numeric, timestamp(y-M-d H:m:s)
58.901,0.067,0,110.548,31.12,9,69.709,7.8,9/20/2009 15:35
58.725,0.168,0,105.723,30.912,9.1,60.358,7.56,9/20/2009 15:40
58.549,0.084,0,99.581,31.224,9.1,62.303,7.39,9/20/2009 15:45
59.253,0,0,100.897,30.912,9.3,76.503,7.39,9/20/2009 15:50
58.549,0,0,95.633,31.016,9.3,69.863,7.5,9/20/2009 15:55
58.374,0,0,87.298,30.808,9.1,62.038,7.31,9/20/2009 16:00
58.549,0.034,0,79.84,31.224,9.3,53.549,7.28,9/20/2009 16:05
58.901,0.201,0,78.086,31.12,9.2,77.809,7.34,9/20/2009 16:10
59.429,0,0,63.17,31.224,9.3,80.013,7.58,9/20/2009 16:15
352.879,0.57,0,61.854,30.912,9.2,42.943,7,9/20/2009 16:20
337.407,0.034,0,44.746,31.12,9.3,61.029,6.82,9/20/2009 16:25
338.11,0.017,0,26.76,31.328,9.4,37.771,6.87,9/20/2009 16:30
338.813,0.017,0,30.708,31.12,9.2,33.983,6.7,9/20/2009 16:35
312.088,0.117,0,32.901,31.224,9.3,48.432,6.42,9/20/2009 16:40
311.385,0,0,31.147,31.016,9.3,63.3,6.54,9/20/2009 16:45
311.385,0.017,0,28.953,31.12,9.4,47.35,6.34,9/20/2009 16:50
310.33,0.184,0,25.005,31.016,9.4,36.264,6.14,9/20/2009 16:55
309.978,0.067,0,22.812,31.224,9.3,38.816,6.04,9/20/2009 17:00
195.341,0.939,0,15.354,30.808,9.2,34.78,6.06,9/20/2009 17:05
195.692,0,0,11.844,31.016,9.6,35.227,5.92,9/20/2009 17:10
195.692,0,0,8.774,30.808,9.4,35.234,6,9/20/2009 17:15
229.802,0.386,0,6.58,31.016,9.3,65.948,6.02,9/20/2009 17:20
230.505,0.034,0,4.387,30.912,9.4,78.205,6.67,9/20/2009 17:25
213.275,0.117,0,2.193,31.12,9.3,75.61,6.36,9/20/2009 17:30
213.626,0,0,0.439,31.12,9.5,80.271,6.79,9/20/2009 17:35
213.626,0.017,0,0,30.912,9.4,68.579,6.6,9/20/2009 17:40
213.626,0.151,0,0,30.912,9.5,75.719,6.28,9/20/2009 17:45
214.33,0,0,0,30.808,9.7,79.513,6.42,9/20/2009 17:50
213.275,0.084,0,0,30.912,9.6,78.635,6.4,9/20/2009 17:55
145.407,1.743,0,0.439,31.224,9.6,81.081,6.56,9/20/2009 18:00
146.462,0.57,0,0,31.016,9.6,80.811,6.74,9/20/2009 18:05
146.813,0.838,0,0,30.912,9.6,80.736,6.62,9/20/2009 18:10
188.308,1.375,0,0.439,31.016,9.5,79.132,6.89,9/20/2009 18:15
188.308,0.821,0,0.439,31.12,9.6,78.731,6.95,9/20/2009 18:20
187.956,1.743,0,0,31.224,9.5,79.751,6.84,9/20/2009 18:25
192.879,0.956,0,0,31.016,9.4,76.948,7.14,9/20/2009 18:30
184.44,0.905,0,1.755,31.016,9.3,76.133,7.18,9/20/2009 18:35
171.429,1.593,0,0,31.016,9.4,75.853,7.16,9/20/2009 18:40
157.011,0.939,0,0,31.016,9.6,76.923,7.02,9/20/2009 18:45
168.967,0.654,0,0,31.016,9.5,76.089,7.09,9/20/2009 18:50
169.67,0.922,0,0,31.328,9.4,76.258,7.06,9/20/2009 18:55
178.813,1.81,0,0.439,31.224,9.4,77.331,6.96,9/20/2009 19:00
167.56,1.408,0,0,31.224,9.5,75.56,7.2,9/20/2009 19:05
193.582,2.565,0,0,30.912,9.5,75.681,7.18,9/20/2009 19:10
180.923,1.207,0,0,30.912,9.6,76.265,7.21,9/20/2009 19:15
180.923,0.855,0,0,30.912,9.6,75.263,7.35,9/20/2009 19:20
172.484,0.57,0,0,31.328,9.6,76.108,7.18,9/20/2009 19:25
167.56,1.173,0,0,31.328,9.5,76.724,7.14,9/20/2009 19:30
177.407,0.671,0,0,30.704,9.3,76.575,7.14,9/20/2009 19:35
177.407,1.157,0,0,31.224,9.5,75.282,7.2,9/20/2009 19:40
183.033,1.626,0,0,30.808,9.5,73.038,7.45,9/20/2009 19:45
184.791,1.039,0,1.316,31.016,9.2,72.622,7.56,9/20/2009 19:50
183.033,0.335,0,0.439,31.12,9.6,75.585,7.08,9/20/2009 19:55
225.582,1.626,0,0.439,31.328,9.5,74.83,6.97,9/20/2009 20:00
183.033,1.492,0,0,31.328,9.4,74.752,7.08,9/20/2009 20:05
164.396,0,0,0,31.12,9.4,81.287,6.42,9/20/2009 20:10
164.044,0.821,0,0,31.224,9.4,77.156,6.49,9/20/2009 20:15
169.319,0.721,0,0.439,30.808,9.5,76.353,6.92,9/20/2009 20:20
172.835,1.81,0,0.439,30.704,9.5,74.068,6.84,9/20/2009 20:25
153.495,1.492,0,0,30.704,9.6,68.991,7.52,9/20/2009 20:30
166.857,2.582,0,0,30.704,9.4,66.258,7.44,9/20/2009 20:35
159.121,1.341,0,0.439,31.224,9.7,71.346,7.42,9/20/2009 20:40
176.703,2.045,0,0,31.12,9.5,70.787,7.1,9/20/2009 20:45
197.451,2.883,0,0.439,30.912,9.4,68.64,7.21,9/20/2009 20:50
181.978,0.855,0,0,31.224,9.4,74.67,6.93,9/20/2009 20:55
154.901,1.559,0,0.877,31.224,9.2,65.567,7.54,9/20/2009 21:00
155.604,0.939,0,0,31.016,9.4,77.429,6.61,9/20/2009 21:05
178.813,2.649,0,0,31.12,9.4,69.555,7.13,9/20/2009 21:10
159.121,1.173,0,0.439,31.016,9.4,68.118,7.28,9/20/2009 21:15
184.088,2.447,0,0,31.224,9.5,67.134,7.34,9/20/2009 21:20
144.352,1.425,0,1.316,30.808,9.3,66.918,7.34,9/20/2009 21:25
181.275,0.453,0,0.439,30.704,9.4,80.188,6.42,9/20/2009 21:30
183.736,4.006,0,0,31.12,9.1,70.114,6.88,9/20/2009 21:35
173.187,1.023,0,0,30.808,9.4,68.553,7.03,9/20/2009 21:40
175.648,1.358,0,1.316,31.016,9.4,70.767,6.86,9/20/2009 21:45
155.956,1.81,0,0,31.12,9.5,67.868,6.94,9/20/2009 21:50
171.429,1.509,0,0,30.704,9.2,67.308,7.11,9/20/2009 21:55
171.429,0.872,0,0.877,30.912,9.4,66.683,7.24,9/20/2009 22:00
183.033,1.66,0,0,30.704,9.6,68.197,6.84,9/20/2009 22:05
173.187,1.408,0,0.877,31.016,9.2,68.571,6.84,9/20/2009 22:10
176.44,1.173,0,0,31.016,9.2,69.144,6.78,9/20/2009 22:15
199.56,1.375,0,0,31.016,9.3,69.348,6.6,9/20/2009 22:20
193.582,1.475,0,0,31.12,9.3,70.286,6.68,9/20/2009 22:25
193.582,1.056,0,0,30.912,9.4,70.966,6.54,9/20/2009 22:30
158.769,0.369,0,0,31.016,9.3,70.189,6.72,9/20/2009 22:35
158.769,0.168,0,0,31.016,9.3,70.787,6.56,9/20/2009 22:40
195.341,0.905,0,0,31.016,9.2,71.733,6.34,9/20/2009 22:45
194.989,1.039,0,2.632,31.224,9.4,70.652,6.54,9/20/2009 22:50
195.341,0.017,0,0.877,31.016,9.4,69.875,6.73,9/20/2009 22:55
196.044,1.475,0,0,31.016,9.2,70.94,6.41,9/20/2009 23:00
197.802,1.743,0,0.877,30.704,9.3,70.82,6.46,9/20/2009 23:05
196.132,2.33,0,0,31.016,9.5,71.946,6.37,9/20/2009 23:10
184.44,2.179,0,0,30.912,9.2,70.533,6.6,9/20/2009 23:15
211.868,1.911,0,0,30.912,9.3,70.485,6.35,9/20/2009 23:25
204.132,0.067,0,0,30.912,9.1,68.132,6.78,9/20/2009 23:30
219.956,0.905,0,0.439,31.016,9.2,68.197,6.84,9/20/2009 23:35
189.714,0.469,0,0.439,30.912,9.1,67.81,6.92,9/20/2009 23:40
189.363,0.821,0,0.439,30.912,9.1,69.925,6.44,9/20/2009 23:45
190.418,0.754,0,0,31.016,9.1,70.311,6.4,9/20/2009 23:50
190.418,1.039,0,0.439,30.704,9.3,70.249,6.35,9/20/2009 23:55
190.769,0.637,0,0,30.912,9,70.217,6.32,9/21/2009 0:00
190.418,1.106,0,0,30.704,9.2,70.265,6.3,9/21/2009 0:05
197.802,1.207,0,0,30.912,9.1,70.467,6.26,9/21/2009 0:10
190.418,1.308,0,0,30.912,9.2,70.204,6.39,9/21/2009 0:15
200.264,1.391,0,0,30.912,9.1,69.926,6.45,9/21/2009 0:20
199.912,0.352,0,0,30.808,9.1,68.121,6.72,9/21/2009 0:25
200.615,0.989,0,0,30.808,9.2,71.109,6.07,9/21/2009 0:30
199.912,1.14,0,0.439,31.016,9.2,70.234,6.41,9/21/2009 0:35
196.044,1.308,0,0,30.808,9.1,70.056,6.44,9/21/2009 0:40
198.154,1.425,0,0.439,31.016,9.2,69.725,6.5,9/21/2009 0:45
209.055,0.587,0,0,30.704,9,69.339,6.55,9/21/2009 0:50
191.473,1.358,0,0,30.704,9.1,69.729,6.38,9/21/2009 1:00
197.099,1.274,0,0,30.912,9,67.765,6.82,9/21/2009 1:05
194.637,1.626,0,0,30.808,9.1,67.345,6.87,9/21/2009 1:10
196.396,1.073,0,0,30.912,9.1,66.843,6.93,9/21/2009 1:15
209.758,1.19,0,0,30.704,9,66.757,6.9,9/21/2009 1:20
202.374,1.777,0,0,30.912,9.1,65.619,6.76,9/21/2009 1:25
198.857,1.09,0,0,30.704,8.9,64.505,6.96,9/21/2009 1:30
181.626,1.81,0,0.439,30.912,9,63.691,7.04,9/21/2009 1:35
175.648,0.503,0,1.316,30.704,9.1,62.31,7.43,9/21/2009 1:40
204.132,1.073,0,0,31.12,8.8,61.479,7.5,9/21/2009 1:45
211.516,1.408,0,0,31.016,9,63.649,7.12,9/21/2009 1:50
172.835,2.665,0,0,31.016,9,73.4,6.19,9/21/2009 1:55
331.429,1.475,0,0.439,31.016,9,72.978,5.87,9/21/2009 2:00
281.495,1.073,0,0,30.808,9,70.649,6.39,9/21/2009 2:05
223.824,0.956,0,0.439,30.704,8.7,72.015,6.33,9/21/2009 2:10
223.473,1.676,0,0,31.016,9,79.356,5.28,9/21/2009 2:15
203.429,0.034,0,0,30.704,8.9,80.041,5.02,9/21/2009 2:20
253.363,1.157,0,0,30.808,8.7,77.711,5.3,9/21/2009 2:25
253.011,0.05,0,0,30.808,9.2,75.87,5.34,9/21/2009 2:30
253.714,0,0,0,30.704,8.9,74.984,5.4,9/21/2009 2:35
252.659,0.017,0,0,30.912,8.9,79.291,5.2,9/21/2009 2:40
253.451,1.257,0,0,30.912,8.7,80.718,5.38,9/21/2009 2:45
249.495,1.375,0,0,31.016,8.7,78.751,5.05,9/21/2009 2:50
268.132,1.794,0,0,30.6,8.9,80.469,5.12,9/21/2009 2:55
268.571,0.218,0,0,31.016,8.9,77.065,5.72,9/21/2009 3:00
267.077,0.486,0,0,30.912,9,73.5,5.8,9/21/2009 3:05
182.33,1.391,0,0,31.016,8.6,71.294,6.09,9/21/2009 3:10
183.033,1.693,0,0.877,30.912,8.7,69.83,6.36,9/21/2009 3:15
202.374,1.056,0,0.439,30.912,8.7,68.381,6.54,9/21/2009 3:20
203.077,0.084,0,0,30.6,8.6,66.841,6.77,9/21/2009 3:25
260.396,1.66,0,0,30.704,8.9,77.881,5.63,9/21/2009 3:30
260.044,1.241,0,0,30.912,8.6,74.077,5.89,9/21/2009 3:35
260.396,0.05,0,0,31.016,8.9,70.71,6.03,9/21/2009 3:40
313.143,0.117,0,0,31.12,8.6,72.485,5.97,9/21/2009 3:45
313.846,0,0,0,30.912,8.7,68.43,6.23,9/21/2009 3:50
313.495,0.151,0,0,30.912,8.6,71.744,5.74,9/21/2009 3:55
218.198,1.358,0,0,31.12,8.7,72.48,5.69,9/21/2009 4:00
190.418,1.241,0,0,30.808,8.6,70.567,6.1,9/21/2009 4:05
171.077,2.179,0,0,30.808,8.5,69.057,6.32,9/21/2009 4:10
190.066,1.525,0,0,30.808,8.7,68.165,6.38,9/21/2009 4:15
165.099,0.671,0,0,30.704,8.5,71.684,5.96,9/21/2009 4:20
182.681,1.961,0,0,30.704,8.6,70.202,5.97,9/21/2009 4:25
171.429,1.324,0,0,30.808,8.8,67.28,6.52,9/21/2009 4:30
177.407,0.285,0,0,30.808,8.7,66.974,6.61,9/21/2009 4:35
162.286,0.754,0,0,30.912,8.6,66.821,6.66,9/21/2009 4:40
159.209,1.358,0,0.439,31.016,8.7,66.885,6.86,9/21/2009 4:45
158.769,0.939,0,0,31.12,8.6,67.1,6.86,9/21/2009 4:50
173.187,1.006,0,0,30.808,8.5,68.503,6.48,9/21/2009 4:55
158.857,0.57,0,0,30.704,8.6,67.686,6.83,9/21/2009 5:00
171.077,0.168,0,0,30.808,8.7,68.628,6.58,9/21/2009 5:05
209.758,0.352,0,0.439,31.12,8.5,69.586,6.32,9/21/2009 5:10
208.703,0.905,0,3.071,30.912,8.5,70.828,6.1,9/21/2009 5:15
205.187,0.201,0,2.632,30.496,8.6,70.676,6.26,9/21/2009 5:20
197.451,1.006,0,4.826,30.912,8.7,70.755,6.26,9/21/2009 5:25
176,0.637,0,8.774,30.912,8.5,69.914,6.66,9/21/2009 5:30
176.352,1.023,0,9.212,30.912,8.4,69.594,6.64,9/21/2009 5:35
222.769,1.676,0,13.161,31.12,8.4,66.91,6.85,9/21/2009 5:45
205.538,2.28,0,19.741,30.912,8.6,68.322,6.65,9/21/2009 5:50
204.132,1.559,0,18.863,31.016,8.5,66.953,6.94,9/21/2009 5:55
213.275,1.794,0,17.547,30.704,8.3,67.887,6.9,9/21/2009 6:00
205.89,1.609,0,21.934,30.704,8.6,67.002,7.06,9/21/2009 6:05
264.967,1.693,0,23.25,30.704,8.3,67.645,7.04,9/21/2009 6:10
199.912,1.643,0,26.76,31.016,8.5,68.368,6.9,9/21/2009 6:15
210.11,1.727,0,29.83,30.912,8.3,68.569,6.83,9/21/2009 6:20
198.505,1.827,0,33.34,30.808,8.5,68.396,7.05,9/21/2009 6:25
173.538,0.989,0,33.779,30.808,8.3,69.416,6.82,9/21/2009 6:30
212.923,2.079,0,39.92,31.016,8.5,68.091,6.99,9/21/2009 6:35
235.429,1.224,0,64.048,30.808,8.4,66.182,7.32,9/21/2009 6:40
208.352,0.285,0,190.827,31.016,8.5,66.808,8.23,9/21/2009 6:45
139.78,1.576,0,224.606,30.912,8.5,67.071,9.08,9/21/2009 6:50
133.451,1.274,0,198.285,30.912,8.1,70.373,8.92,9/21/2009 6:55
133.451,0.704,0,219.342,30.808,8.1,65.95,8.92,9/21/2009 7:00
133.099,0.738,0,122.393,30.912,8.2,63.02,9.14,9/21/2009 7:05
133.451,0.654,0,92.123,30.808,8.2,68.619,8.1,9/21/2009 7:10
157.011,0.922,0,102.652,30.808,8.2,68.872,8.02,9/21/2009 7:15
172.484,1.358,0,187.318,30.808,8.3,65.521,8.36,9/21/2009 7:20
158.769,1.039,0,293.918,30.912,8.2,64.634,9.12,9/21/2009 7:25
109.538,3.168,0,322.871,30.704,8.3,62.555,10.39,9/21/2009 7:30
178.813,2.447,0,332.522,30.704,8.4,62.881,10.48,9/21/2009 7:35
199.912,3.504,0,337.786,30.496,8.1,59.961,10.77,9/21/2009 7:40
120.791,4.04,0,354.017,30.6,8.3,61.66,10.47,9/21/2009 7:45
134.857,5.398,0,365.862,30.808,8.2,62.257,10.81,9/21/2009 7:50
108.132,5.23,0,379.9,30.496,8.2,60.928,10.88,9/21/2009 7:55
118.681,3.118,0,395.692,30.6,8.3,60.722,10.5,9/21/2009 8:00
102.857,4.409,0,413.239,30.912,8.2,62.323,11.04,9/21/2009 8:05
96.879,4.426,0,423.768,30.496,8.1,59.468,11.3,9/21/2009 8:10
175.297,2.816,0,446.579,30.912,8.1,56.525,11.59,9/21/2009 8:15
187.253,2.431,0,464.127,30.704,8.2,57.46,12.3,9/21/2009 8:20
105.67,2.649,0,471.146,30.704,8.2,58.258,11.76,9/21/2009 8:25
163.341,2.598,0,481.674,30.6,8.1,56.933,12.33,9/21/2009 8:30
113.055,2.548,0,499.221,30.704,8.1,59.523,12.38,9/21/2009 8:35
135.209,6.102,0,525.542,30.704,8.2,59.638,11.46,9/21/2009 8:45
116.571,5.281,0,529.052,30.808,8.1,61.885,11.66,9/21/2009 8:50
181.626,5.197,0,537.825,30.392,8.3,57.154,11.84,9/21/2009 8:55
146.462,5.582,0,555.373,30.6,8.3,57.438,11.58,9/21/2009 9:00
155.604,5.8,0,567.656,30.6,8.1,59.199,11.25,9/21/2009 9:05
145.758,6.638,0,579.939,30.704,8.2,57.984,11.88,9/21/2009 9:10
151.033,5.348,0,585.203,30.808,8.2,57.492,10.78,9/21/2009 9:15
136.615,4.392,0,595.732,30.6,8.2,58.181,11.64,9/21/2009 9:20
144.352,5.817,0,606.26,30.6,8.1,60.478,11.12,9/21/2009 9:25
147.165,4.141,0,620.298,30.6,8,57.842,11.15,9/21/2009 9:30
146.813,5.733,0,634.336,30.496,8.2,58.733,11.25,9/21/2009 9:35
139.429,6.102,0,628.194,30.704,8.1,60.681,11.66,9/21/2009 9:40
136.967,5.431,0,643.109,30.808,7.9,60.688,11.35,9/21/2009 9:45
133.451,6.756,0,650.128,30.704,8.3,62.037,11.54,9/21/2009 9:50
136.352,5.415,0,658.902,30.808,8,59.658,12.13,9/21/2009 9:55
144.791,3.453,0,679.959,30.6,8.2,58.2,13.09,9/21/2009 10:00
117.626,8.348,0,697.506,30.808,8,58.612,11.78,9/21/2009 10:05
153.846,5.716,0,709.789,30.808,8.3,57.155,12.04,9/21/2009 10:10
145.143,4.61,0,479.919,30.808,8.2,58.89,11.32,9/21/2009 10:15
139.429,4.895,0,506.24,30.704,8.2,60.393,10.95,9/21/2009 10:20
143.297,7.443,0,445.263,30.496,8.2,63.211,10.43,9/21/2009 10:25
140.835,6.555,0,506.679,30.808,8.2,65.376,10.35,9/21/2009 10:30
129.231,8.08,0,641.793,30.704,8.1,64.702,10.63,9/21/2009 10:35
150.33,6.32,0,579.939,30.704,8.2,64.062,10.81,9/21/2009 10:40
148.22,8.918,0,393.937,30.704,8.2,64.912,10.24,9/21/2009 10:45
163.429,6.84,0,958.961,30.6,8.2,64.184,10.22,9/21/2009 10:50
153.846,5.616,0,455.792,30.496,8.4,66.325,9.64,9/21/2009 10:55
145.055,5.482,0,286.899,30.496,8.1,71.65,8.84,9/21/2009 11:00
149.275,4.459,0,992.301,30.808,8.2,71.566,9.22,9/21/2009 11:05
197.099,5.867,0,350.069,30.6,8.2,66.743,9.68,9/21/2009 11:10
144,5.985,0,792.262,30.496,8.1,69.758,9.89,9/21/2009 11:15
161.231,5.616,0,765.941,30.496,8.2,69.646,9.58,9/21/2009 11:25
155.253,5.884,0,400.079,30.704,8.3,74.957,8.32,9/21/2009 11:30
126.418,5.146,0,776.469,30.808,8.4,72.544,9,9/21/2009 11:35
128.879,5.247,0,987.037,30.6,8.2,67.291,10.44,9/21/2009 11:40
158.066,1.928,0,615.034,30.6,8.5,66.922,9.76,9/21/2009 11:45
148.571,4.442,0,990.546,30.704,8.4,70.329,9.66,9/21/2009 11:50
134.945,4.878,0,964.225,30.392,8.3,69.515,10.59,9/21/2009 11:55
158.418,3.805,0,934.395,30.6,8.5,66.073,10.23,9/21/2009 12:00
135.912,5.616,0,567.656,30.6,8.6,65.114,10.28,9/21/2009 12:05
172.835,5.431,0,282.512,30.496,8.6,65.903,9.43,9/21/2009 12:15
147.516,4.375,0,267.597,30.704,8.8,68.298,9.12,9/21/2009 12:20
149.275,5.381,0,309.71,30.6,8.6,65.992,9.31,9/21/2009 12:25
160.527,1.173,0,187.756,30.6,8.8,66.85,9.21,9/21/2009 12:30
107.077,6.957,0,145.643,30.6,8.6,68.857,8.8,9/21/2009 12:35
130.637,6.471,0,137.746,30.704,8.8,68.785,8.7,9/21/2009 12:40
146.813,3.202,0,245.663,30.6,8.8,69.885,9.15,9/21/2009 12:45
132.747,4.828,0,400.956,30.496,8.7,67.817,9,9/21/2009 12:50
205.187,2.598,0,241.276,30.704,8.6,67.565,9.4,9/21/2009 12:55
151.033,2.548,0,321.993,30.808,8.8,69.199,9.48,9/21/2009 13:00
129.934,3.504,0,314.974,30.496,9,69.418,9.08,9/21/2009 13:05
164.747,3.604,0,372.881,30.6,8.9,66.509,9.44,9/21/2009 13:10
145.055,2.95,0,464.127,30.704,8.8,66.457,9.61,9/21/2009 13:15
112,4.778,0,358.843,30.808,9,66.65,9.92,9/21/2009 13:20
140.132,3.101,0,702.77,30.496,9,63.831,10.77,9/21/2009 13:25
142.593,5.633,0,641.355,30.6,8.8,65.063,9.99,9/21/2009 13:30
149.626,6.638,0,613.279,30.704,9,66.455,10.06,9/21/2009 13:35
115.868,7.644,0,599.241,30.496,8.7,68.057,9.72,9/21/2009 13:40
139.868,4.208,0,578.184,30.808,9,67.171,9.93,9/21/2009 13:45
147.165,3.034,0,569.411,30.6,9.3,62.852,10.48,9/21/2009 13:50
153.495,3.135,0,571.165,30.392,9.1,62.237,10.35,9/21/2009 13:55
145.758,2.297,0,571.165,30.704,9.1,60.78,10.68,9/21/2009 14:00
148.22,2.649,0,586.958,30.6,9.4,60.228,10.46,9/21/2009 14:05
143.297,4.861,0,606.26,30.704,9,62.278,10.09,9/21/2009 14:10
144.352,2.146,0,615.034,30.496,9.1,63.43,10.23,9/21/2009 14:15
149.626,1.878,0,578.184,30.704,9,60.618,10.56,9/21/2009 14:20
183.033,1.509,0,458.862,30.704,9.3,59.738,10.64,9/21/2009 14:25
219.253,1.66,0,220.219,30.704,9.2,64.874,10.02,9/21/2009 14:30
203.429,3.319,0,379.9,30.704,9.1,63.196,10.18,9/21/2009 14:35
214.681,1.19,0,196.091,30.704,9.3,63.297,10.11,9/21/2009 14:40
170.725,1.006,0,465.881,30.6,9.3,61.106,10.22,9/21/2009 14:45
219.253,1.525,0,197.846,30.392,9.1,63.443,10.64,9/21/2009 14:50
214.681,1.978,0,182.492,30.6,9.1,62.395,10.28,9/21/2009 14:55
150.681,1.945,0,175.473,30.392,9.3,63.391,10.17,9/21/2009 15:00
223.473,3.185,0,153.539,30.912,9,61.806,10.15,9/21/2009 15:05
170.022,1.794,0,196.53,30.808,9.4,68.485,9.84,9/21/2009 15:10
159.824,1.475,0,168.454,30.6,9.2,69.846,9.93,9/21/2009 15:15
162.637,3.386,0,128.095,30.704,9.3,65.223,9.64,9/21/2009 15:20
144.703,2.716,0,80.279,30.704,9.5,70.366,9.16,9/21/2009 15:25
208.703,4.023,0,54.397,30.496,9.4,65.177,9.22,9/21/2009 15:30
141.187,2.313,0,78.086,30.288,9.4,71.844,8.76,9/21/2009 15:35
127.824,4.191,0,78.524,30.704,9.3,71.744,8.65,9/21/2009 15:40
138.022,1.257,0,92.123,30.6,9.4,73.967,8.61,9/21/2009 15:45
194.637,2.095,0,85.543,30.6,9.4,70.907,9.08,9/21/2009 15:50
250.901,2.665,0,97.826,30.704,9.5,69.891,9.04,9/21/2009 15:55
207.297,2.095,0,117.128,30.704,9.5,70.358,9.26,9/21/2009 16:00
179.868,1.911,0,116.251,30.808,9.4,70.499,9.3,9/21/2009 16:05
161.582,1.09,0,92.123,30.704,9.3,73.771,9.04,9/21/2009 16:10
177.407,0.972,0,71.944,30.704,9.4,73.93,8.81,9/21/2009 16:15
185.143,1.542,0,80.718,30.704,9.4,72.446,8.9,9/21/2009 16:20
177.407,1.207,0,55.713,30.704,9.6,70.613,8.93,9/21/2009 16:25
189.714,1.492,0,43.43,30.6,9.3,70.736,9.02,9/21/2009 16:30
158.066,0.553,0,33.34,30.808,9.5,72.054,8.9,9/21/2009 16:35
161.231,0.989,0,26.76,30.6,9.4,73.829,8.69,9/21/2009 16:40
158.418,1.173,0,21.057,30.808,9.4,77.292,8.52,9/21/2009 16:45
172.484,0.821,0,15.793,30.912,9.6,74.9,8.54,9/21/2009 16:50
149.978,2.38,0,10.528,30.808,9.7,74.403,8.36,9/21/2009 16:55
146.11,2.615,0,10.09,30.912,9.6,77.766,8.06,9/21/2009 17:00
145.758,3.889,0,12.283,30.808,9.4,77.284,7.78,9/21/2009 17:05
163.429,2.8,0,8.774,30.808,9.5,75.512,8.06,9/21/2009 17:10
161.231,2.364,0,8.335,30.704,9.7,74.635,8.12,9/21/2009 17:15
167.56,1.391,0,3.948,30.912,9.7,74.033,8.3,9/21/2009 17:20
220.308,3.185,0,2.193,30.808,9.5,72.906,8.34,9/21/2009 17:25
186.901,2.582,0,0,30.6,9.5,72.333,8.46,9/21/2009 17:30
182.681,2.8,0,0.439,30.912,9.7,72.906,8.34,9/21/2009 17:35
217.846,2.414,0,0.439,30.704,9.6,74.911,8.1,9/21/2009 17:40
200.967,3.42,0,0,30.6,9.7,75.125,8.03,9/21/2009 17:45
155.956,2.112,0,0,30.704,9.6,75.465,8.08,9/21/2009 17:50
179.516,1.509,0,0,31.016,9.4,77.714,7.82,9/21/2009 17:55
190.418,2.045,0,0.439,30.704,9.5,75.659,8.04,9/21/2009 18:00
187.253,1.458,0,1.755,30.6,9.6,75.206,8.05,9/21/2009 18:05
209.407,1.66,0,0,31.016,9.4,73.906,8.18,9/21/2009 18:10
216.44,0.603,0,0.439,30.6,9.6,70.12,8.43,9/21/2009 18:15
178.198,0.888,0,0,30.704,9.8,73.768,8.26,9/21/2009 18:20
173.538,0.05,0,0,30.704,9.7,75.038,8.1,9/21/2009 18:25
196.396,1.81,0,2.632,31.016,9.4,71.849,8.12,9/21/2009 18:30
164.044,0.754,0,0,30.6,9.7,73.676,8.06,9/21/2009 18:35
197.099,2.179,0,0.439,30.808,9.4,74.505,7.98,9/21/2009 18:40
180.659,0.05,0,0,30.6,9.7,71.586,8.38,9/21/2009 18:45
179.165,1.375,0,0,30.808,9.6,71.102,8.32,9/21/2009 18:50
171.077,0.285,0,0.877,30.912,9.7,74.878,8.06,9/21/2009 18:55
171.077,0.587,0,0,30.808,9.7,74.513,8.02,9/21/2009 19:00
185.143,1.106,0,0,30.392,9.5,71.173,8.28,9/21/2009 19:05
193.231,0.62,0,0,30.704,9.6,70.307,8.3,9/21/2009 19:10
219.253,1.224,0,0,31.016,9.4,71.816,8.22,9/21/2009 19:15
219.253,1.509,0,0,30.912,9.5,72.035,8.14,9/21/2009 19:20
224.879,0.536,0,0,30.6,9.6,69.058,8.16,9/21/2009 19:25
223.121,0.687,0,0,31.016,9.7,66.685,8.45,9/21/2009 19:30
178.462,0.235,0,0.439,30.704,9.4,71.44,8.17,9/21/2009 19:35
243.165,1.693,0,0,30.704,9.4,68.618,7.95,9/21/2009 19:40
167.56,0.603,0,0,30.6,9.6,68.148,8.31,9/21/2009 19:45
169.67,1.358,0,0.439,30.808,9.5,66.944,8.23,9/21/2009 19:50
157.363,0.654,0,0,30.704,9.6,70.224,8.14,9/21/2009 19:55
150.681,1.911,0,0,30.704,9.5,71.547,7.78,9/21/2009 20:00
152.791,1.593,0,0,30.704,9.5,71.465,7.76,9/21/2009 20:05
169.319,1.643,0,0,30.808,9.3,66.17,7.86,9/21/2009 20:15
160.527,1.257,0,0,30.912,9.3,63.777,8.18,9/21/2009 20:20
187.253,1.911,0,1.316,30.6,9.4,65.494,7.9,9/21/2009 20:25
167.56,1.777,0,0,30.704,9.3,64.8,7.86,9/21/2009 20:30
152.791,1.593,0,1.316,30.6,9.4,66.85,7.71,9/21/2009 20:35
189.363,2.682,0,0,30.808,9.5,68.563,7.37,9/21/2009 20:40
150.681,1.207,0,0,30.808,9.2,66.915,7.92,9/21/2009 20:45
173.538,3.99,0,0.439,30.496,9.5,64.317,7.94,9/21/2009 20:50
181.978,1.71,0,0,30.808,9.6,67.742,7.42,9/21/2009 20:55
161.582,2.129,0,0,30.704,9.3,72.357,7.01,9/21/2009 21:00
